GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector,HFCs(1) (kt CO2 equivalent),PFCs(1)
D.  Agricultural soils,,,15.32172365942165,,Summary1.As2,DENMARK,2011,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.067099374,0.0010594638,,Summary1.As2,DENMARK,2011,Subsector,3.  Agriculture,,
G. Liming,161.60548142737892,,,,Summary1.As2,DENMARK,2011,Subsector,3.  Agriculture,,
H. Urea application,0.58666666666667,,,,Summary1.As2,DENMARK,2011,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,2.47866666666667,,,,Summary1.As2,DENMARK,2011,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2011,Subsector,3.  Agriculture,,
A. Forest land (4),-3223.9741785326446,1.01111198164,0.07842586936,,Summary1.As2,DENMARK,2011,Subsector,3.  Agriculture,,
C. Grassland (4),1789.887612626995,3.8953138006225,0.001064436221,,Summary1.As2,DENMARK,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),71.2932905317014,0.64783642186,0.00075220471092,,Summary1.As2,DENMARK,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),216.5922101785332,,0.06339385214815,,Summary1.As2,DENMARK,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-103.39501115747,,,,Summary1.As2,DENMARK,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,22.59642159971927,,,Summary1.As2,DENMARK,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,5.4003962,0.20114328,,Summary1.As2,DENMARK,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.15018203153337,0.07682222673398,0.00275969967703,,Summary1.As2,DENMARK,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),22.1246933429551,0.11175859240079,,,Summary1.As2,DENMARK,2011,Subsector,5.  Waste,,
A.  Enteric fermentation,,146.95001534537778,,,Summary1.As2,DENMARK,2012,Subsector,3.  Agriculture,,
B.  Manure management,,113.02794298905933,2.54113523735218,,Summary1.As2,DENMARK,2012,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.14367973774007,,Summary1.As2,DENMARK,2012,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.075633642,0.0011942154,,Summary1.As2,DENMARK,2012,Subsector,3.  Agriculture,,
G. Liming,188.4436937029979,,,,Summary1.As2,DENMARK,2012,Subsector,3.  Agriculture,,
H. Urea application,1.32,,,,Summary1.As2,DENMARK,2012,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,1.9734,,,,Summary1.As2,DENMARK,2012,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2012,Subsector,3.  Agriculture,,
A. Forest land (4),-3616.4685946620966,1.00147912407,0.078700419932,,Summary1.As2,DENMARK,2012,Subsector,3.  Agriculture,,
C. Grassland (4),1778.7764314582316,3.8450607124225,0.00057414547929,,Summary1.As2,DENMARK,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),63.73491113412502,0.71367617877,0.00075220471092,,Summary1.As2,DENMARK,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),281.08002818684514,,0.06506158533643,,Summary1.As2,DENMARK,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-74.25152771399,,,,Summary1.As2,DENMARK,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,22.15881065116749,,,Summary1.As2,DENMARK,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,5.4432168,0.19291632,,Summary1.As2,DENMARK,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.24491259148262,0.07672763952618,0.00275952141902,,Summary1.As2,DENMARK,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),20.9511968986445,0.10756560260833,,,Summary1.As2,DENMARK,2012,Subsector,5.  Waste,,
A.  Enteric fermentation,,147.83351060923232,,,Summary1.As2,DENMARK,2013,Subsector,3.  Agriculture,,
B.  Manure management,,110.6209989641388,2.51900540334166,,Summary1.As2,DENMARK,2013,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.10150756229965,,Summary1.As2,DENMARK,2013,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.080182413,0.0012660381,,Summary1.As2,DENMARK,2013,Subsector,3.  Agriculture,,
G. Liming,243.8800010264069,,,,Summary1.As2,DENMARK,2013,Subsector,3.  Agriculture,,
H. Urea application,0.66,,,,Summary1.As2,DENMARK,2013,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,1.66833333333333,,,,Summary1.As2,DENMARK,2013,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2013,Subsector,3.  Agriculture,,
A. Forest land (4),-3420.1739146020677,0.95701788581,0.079764095398,,Summary1.As2,DENMARK,2013,Subsector,3.  Agriculture,,
C. Grassland (4),1784.5994377493848,3.9420118466725,0.000235801665,,Summary1.As2,DENMARK,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),36.95714665935035,0.71996466719,0.00037704496788,,Summary1.As2,DENMARK,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),229.47187415327676,,0.06326246790501,,Summary1.As2,DENMARK,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-93.65641585818,,,,Summary1.As2,DENMARK,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,21.08744989958724,,,Summary1.As2,DENMARK,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,5.7441208,0.20518232,,Summary1.As2,DENMARK,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.34235092443261,0.0765509721937,0.00275434638625,,Summary1.As2,DENMARK,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),21.3433422755449,0.10927815841773,,,Summary1.As2,DENMARK,2013,Subsector,5.  Waste,,
A.  Enteric fermentation,,147.81385994302127,,,Summary1.As2,DENMARK,2014,Subsector,3.  Agriculture,,
B.  Manure management,,111.51648424595211,2.50688960613841,,Summary1.As2,DENMARK,2014,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.55777355838227,,Summary1.As2,DENMARK,2014,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.080707212,0.0012743244,,Summary1.As2,DENMARK,2014,Subsector,3.  Agriculture,,
G. Liming,237.7204113238059,,,,Summary1.As2,DENMARK,2014,Subsector,3.  Agriculture,,
H. Urea application,0.51333333333333,,,,Summary1.As2,DENMARK,2014,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,1.7446,,,,Summary1.As2,DENMARK,2014,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2014,Subsector,3.  Agriculture,,
A. Forest land (4),-3985.178546440581,0.9519681217,0.079939298404,,Summary1.As2,DENMARK,2014,Subsector,3.  Agriculture,,
C. Grassland (4),1970.1184711614417,3.8728523112725,0.0022076964643,,Summary1.As2,DENMARK,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),45.08329961795518,0.78180659016,0.00037704496788,,Summary1.As2,DENMARK,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),241.96641378750687,,0.064872684046,,Summary1.As2,DENMARK,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-146.53049377062,,,,Summary1.As2,DENMARK,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,20.88407631885581,,,Summary1.As2,DENMARK,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,6.4753824,0.20334016,,Summary1.As2,DENMARK,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.35471795572382,0.07656251300185,0.00274709852803,,Summary1.As2,DENMARK,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),19.9378886177705,0.10432166372575,,,Summary1.As2,DENMARK,2014,Subsector,5.  Waste,,
A.  Enteric fermentation,,146.7443929479369,,,Summary1.As2,DENMARK,2015,Subsector,3.  Agriculture,,
B.  Manure management,,110.53987759509438,2.47290302989688,,Summary1.As2,DENMARK,2015,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.43097185250824,,Summary1.As2,DENMARK,2015,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.075121668,0.0011861316,,Summary1.As2,DENMARK,2015,Subsector,3.  Agriculture,,
G. Liming,165.5652176647659,,,,Summary1.As2,DENMARK,2015,Subsector,3.  Agriculture,,
H. Urea application,1.39333333333333,,,,Summary1.As2,DENMARK,2015,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,9.0948,,,,Summary1.As2,DENMARK,2015,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2015,Subsector,3.  Agriculture,,
A. Forest land (4),-4035.8549597479446,0.94134302415,0.080172473564,,Summary1.As2,DENMARK,2015,Subsector,3.  Agriculture,,
C. Grassland (4),2045.1540090387384,4.2684240783225,0.0076347038507,,Summary1.As2,DENMARK,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),46.87928571729851,0.82209459005,0.00037704496788,,Summary1.As2,DENMARK,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),205.78503101108092,,0.06242710295939,,Summary1.As2,DENMARK,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-171.56224971093,,,,Summary1.As2,DENMARK,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,19.8260181590095,,,Summary1.As2,DENMARK,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,7.4084214,0.21836696,,Summary1.As2,DENMARK,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.35229165655631,0.07652013802296,0.002761323502,,Summary1.As2,DENMARK,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),21.5827790849614,0.10944864026034,,,Summary1.As2,DENMARK,2015,Subsector,5.  Waste,,
A.  Enteric fermentation,,148.73695280281996,,,Summary1.As2,DENMARK,2016,Subsector,3.  Agriculture,,
B.  Manure management,,110.04738939019784,2.4476032813525,,Summary1.As2,DENMARK,2016,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.92332403641567,,Summary1.As2,DENMARK,2016,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.0711133425,0.00112284225,,Summary1.As2,DENMARK,2016,Subsector,3.  Agriculture,,
G. Liming,211.7621404342729,,,,Summary1.As2,DENMARK,2016,Subsector,3.  Agriculture,,
H. Urea application,1.61333333333333,,,,Summary1.As2,DENMARK,2016,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,2.79326666666667,,,,Summary1.As2,DENMARK,2016,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2016,Subsector,3.  Agriculture,,
A. Forest land (4),-3149.002713158932,0.9353073103,0.080338778062,,Summary1.As2,DENMARK,2016,Subsector,3.  Agriculture,,
C. Grassland (4),2076.8299801418184,4.3214849470225,0.0016283414636,,Summary1.As2,DENMARK,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),41.82072493646414,0.90676905287,0.00037704496788,,Summary1.As2,DENMARK,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),282.77206114157786,,0.0636085469135,,Summary1.As2,DENMARK,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-174.00425764303,,,,Summary1.As2,DENMARK,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,18.72763469764425,,,Summary1.As2,DENMARK,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,9.5977034,0.22186296,,Summary1.As2,DENMARK,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.36070127656908,0.07672592606547,0.00278947560153,,Summary1.As2,DENMARK,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),24.3707798539922,0.12253372749756,,,Summary1.As2,DENMARK,2016,Subsector,5.  Waste,,
A.  Enteric fermentation,,149.3365000913058,,,Summary1.As2,DENMARK,2017,Subsector,3.  Agriculture,,
B.  Manure management,,109.2220315827524,2.43866033964058,,Summary1.As2,DENMARK,2017,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,16.11890730239279,,Summary1.As2,DENMARK,2017,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.080603586,0.0012726882,,Summary1.As2,DENMARK,2017,Subsector,3.  Agriculture,,
G. Liming,214.4019645925309,,,,Summary1.As2,DENMARK,2017,Subsector,3.  Agriculture,,
H. Urea application,1.54,,,,Summary1.As2,DENMARK,2017,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,2.75513333333333,,,,Summary1.As2,DENMARK,2017,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2017,Subsector,3.  Agriculture,,
A. Forest land (4),-2598.254034654896,0.93032763084,0.080526230725,,Summary1.As2,DENMARK,2017,Subsector,3.  Agriculture,,
C. Grassland (4),1983.273722254512,4.3664856707005,2.86030206e-05,,Summary1.As2,DENMARK,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),21.82113113253336,1.00515681401,0.00037704496788,,Summary1.As2,DENMARK,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),205.84090297745755,,0.06175124243,,Summary1.As2,DENMARK,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-162.22723920666,,,,Summary1.As2,DENMARK,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,17.99148753491443,,,Summary1.As2,DENMARK,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,10.8245488,0.24317792,,Summary1.As2,DENMARK,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.38476537138653,0.07708337101612,0.00279942688507,,Summary1.As2,DENMARK,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),23.7595868499367,0.11807779452299,,,Summary1.As2,DENMARK,2017,Subsector,5.  Waste,,
A.  Enteric fermentation,,149.92262403577277,,,Summary1.As2,DENMARK,2018,Subsector,3.  Agriculture,,
B.  Manure management,,111.01862576267436,2.48147648695703,,Summary1.As2,DENMARK,2018,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.21552481549558,,Summary1.As2,DENMARK,2018,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.083044953,0.0013112361,,Summary1.As2,DENMARK,2018,Subsector,3.  Agriculture,,
G. Liming,239.9202647890209,,,,Summary1.As2,DENMARK,2018,Subsector,3.  Agriculture,,
H. Urea application,1.39333333333333,,,,Summary1.As2,DENMARK,2018,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,2.4882,,,,Summary1.As2,DENMARK,2018,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2018,Subsector,3.  Agriculture,,
A. Forest land (4),-2153.101215073249,0.92472416516,0.080683152042,,Summary1.As2,DENMARK,2018,Subsector,3.  Agriculture,,
C. Grassland (4),2159.7786613123585,4.4980501280765,0.0026860944387,,Summary1.As2,DENMARK,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),49.62806535753884,1.0363997284,0.00037704496788,,Summary1.As2,DENMARK,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),215.1483506341376,,0.0596989789532,,Summary1.As2,DENMARK,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-46.193442263757,,,,Summary1.As2,DENMARK,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,17.58544921871797,,,Summary1.As2,DENMARK,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,11.7743014,0.24216216,,Summary1.As2,DENMARK,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.4085241498679,0.07767012989537,0.00284609857717,,Summary1.As2,DENMARK,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),24.4923864053331,0.12240768012255,,,Summary1.As2,DENMARK,2018,Subsector,5.  Waste,,
A.  Enteric fermentation,,147.9658444378235,,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture,,
B.  Manure management,,106.30001790254634,2.31944550385914,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,16.05201754767986,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.0967920705,0.00152829585,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture,,
G. Liming,181.4041626143109,,,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture,,
H. Urea application,0.71866666666667,,,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,2.590016,,,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture,,
A. Forest land (4),-2518.594519734442,0.91444454183,0.080978905559,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture,,
C. Grassland (4),2077.6646784138284,4.4712086034825,0.00042637066843,,Summary1.As2,DENMARK,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),44.01403125581004,1.0763292411,0.00037704496788,,Summary1.As2,DENMARK,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),196.6080942224952,,0.0568190559664,,Summary1.As2,DENMARK,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-84.558988780482,,,,Summary1.As2,DENMARK,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,16.93806037715914,,,Summary1.As2,DENMARK,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,13.1749512,0.25284408,,Summary1.As2,DENMARK,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.42742324972666,0.07824866153241,0.00284832005519,,Summary1.As2,DENMARK,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),23.0405299182805,0.1125825217328,,,Summary1.As2,DENMARK,2019,Subsector,5.  Waste,,
A.  Enteric fermentation,,148.1542363366517,,,Summary1.As2,DENMARK,2020,Subsector,3.  Agriculture,,
B.  Manure management,,112.18406211725592,2.35380152047458,,Summary1.As2,DENMARK,2020,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,16.28362999772808,,Summary1.As2,DENMARK,2020,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.096379362,0.0015217794,,Summary1.As2,DENMARK,2020,Subsector,3.  Agriculture,,
G. Liming,249.5996200359649,,,,Summary1.As2,DENMARK,2020,Subsector,3.  Agriculture,,
H. Urea application,0.92986666666667,,,,Summary1.As2,DENMARK,2020,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,3.82668,,,,Summary1.As2,DENMARK,2020,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2020,Subsector,3.  Agriculture,,
A. Forest land (4),-2200.853924189137,0.89918905185,0.081318932521,,Summary1.As2,DENMARK,2020,Subsector,3.  Agriculture,,
C. Grassland (4),2101.8110004020787,4.5406263903825,0.00054867449057,,Summary1.As2,DENMARK,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),78.02121783536674,1.1597704769,0.00037704496788,,Summary1.As2,DENMARK,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),224.58354381778057,,0.0586594918028,,Summary1.As2,DENMARK,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-117.577735203027,,,,Summary1.As2,DENMARK,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,16.70050583506946,,,Summary1.As2,DENMARK,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,14.8084962,0.24717208,,Summary1.As2,DENMARK,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.44986400384287,0.0787113077937,0.00284099940381,,Summary1.As2,DENMARK,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),22.9638178199028,0.1128622608507,,,Summary1.As2,DENMARK,2020,Subsector,5.  Waste,,
A.  Enteric fermentation,,149.07817055289252,,,Summary1.As2,DENMARK,2021,Subsector,3.  Agriculture,,
B.  Manure management,,109.54661133903964,2.25368904365022,,Summary1.As2,DENMARK,2021,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.29810052165668,,Summary1.As2,DENMARK,2021,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.098312859,0.0015523083,,Summary1.As2,DENMARK,2021,Subsector,3.  Agriculture,,
G. Liming,271.02619278715594,,,,Summary1.As2,DENMARK,2021,Subsector,3.  Agriculture,,
H. Urea application,1.1858,,,,Summary1.As2,DENMARK,2021,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,3.45411733333333,,,,Summary1.As2,DENMARK,2021,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2021,Subsector,3.  Agriculture,,
A. Forest land (4),-2966.9668520257883,0.87238105675,0.082248541374,,Summary1.As2,DENMARK,2021,Subsector,3.  Agriculture,,
C. Grassland (4),2222.996671753402,4.5846590777575,0.00058805863521,,Summary1.As2,DENMARK,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),54.40895677085005,1.2562495947,0.00037704496788,,Summary1.As2,DENMARK,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),216.6168877076898,,0.0604210909333,,Summary1.As2,DENMARK,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-55.869114678191,,,,Summary1.As2,DENMARK,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,15.79768442541815,,,Summary1.As2,DENMARK,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,17.7417586,0.24603264,,Summary1.As2,DENMARK,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.47400245269976,0.07927330188763,0.00287320337588,,Summary1.As2,DENMARK,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),21.6085173444581,0.10437793482086,,,Summary1.As2,DENMARK,2021,Subsector,5.  Waste,,
Navigation,3013.424154658083,0.04277392406455,0.07561518875806,,Summary1.As3,DENMARK,1990,Subsector,International bunkers,,
Navigation,2682.788867713365,0.03826729065236,0.06731288895907,,Summary1.As3,DENMARK,1991,Subsector,International bunkers,,
Navigation,2911.7630778621,0.04154095726453,0.07315299403752,,Summary1.As3,DENMARK,1992,Subsector,International bunkers,,
Navigation,4370.66264563549,0.06296432728586,0.10970974910913,,Summary1.As3,DENMARK,1993,Subsector,International bunkers,,
Navigation,4902.10279628726,0.07101376424013,0.12305400703025,,Summary1.As3,DENMARK,1994,Subsector,International bunkers,,
Navigation,5121.71136436302,0.07448660745342,0.12867574654713,,Summary1.As3,DENMARK,1995,Subsector,International bunkers,,
Navigation,4886.208505312,0.07159485604498,0.12270281115157,,Summary1.As3,DENMARK,1996,Subsector,International bunkers,,
Navigation,4481.4971834316,0.06612286646677,0.11254018651,,Summary1.As3,DENMARK,1997,Subsector,International bunkers,,
Navigation,4466.099387012,0.06612704394386,0.11225751697064,,Summary1.As3,DENMARK,1998,Subsector,International bunkers,,
Navigation,4187.51875300362,0.06255782385409,0.10524805882531,,Summary1.As3,DENMARK,1999,Subsector,International bunkers,,
Navigation,4169.39185553176,0.06302871592522,0.10470694500668,,Summary1.As3,DENMARK,2000,Subsector,International bunkers,,
Navigation,3444.47071425177,0.05249369160225,0.08647825750433,,Summary1.As3,DENMARK,2001,Subsector,International bunkers,,
Navigation,2778.41842155657,0.04248509044152,0.06983894641293,,Summary1.As3,DENMARK,2002,Subsector,International bunkers,,
Navigation,2931.14752113707,0.04523193557971,0.07366910510238,,Summary1.As3,DENMARK,2003,Subsector,International bunkers,,
Navigation,2425.23054144788,0.03993906667118,0.06024484369485,,Summary1.As3,DENMARK,2004,Subsector,International bunkers,,
Navigation,2461.100348892191,0.04058290423112,0.06121457574294,,Summary1.As3,DENMARK,2005,Subsector,International bunkers,,
Navigation,3194.140243148204,0.05208816779555,0.07974585453694,,Summary1.As3,DENMARK,2006,Subsector,International bunkers,,
Navigation,3354.719447875568,0.05568604628365,0.08359783557176,,Summary1.As3,DENMARK,2007,Subsector,International bunkers,,
Navigation,2890.003000341652,0.04907728017057,0.07176084219092,,Summary1.As3,DENMARK,2008,Subsector,International bunkers,,
Navigation,1610.074793050288,0.02792548438649,0.03981299042911,,Summary1.As3,DENMARK,2009,Subsector,International bunkers,,
Navigation,2247.756020721913,0.04320866730122,0.05432241297473,,Summary1.As3,DENMARK,2010,Subsector,International bunkers,,
Navigation,2310.181741108169,0.04563373483717,0.05548238486156,,Summary1.As3,DENMARK,2011,Subsector,International bunkers,,
Navigation,1649.98386815,0.03078064711285,0.04022824214798,,Summary1.As3,DENMARK,2012,Subsector,International bunkers,,
Navigation,1960.679250896894,0.03512326280186,0.04835782977542,,Summary1.As3,DENMARK,2013,Subsector,International bunkers,,
Navigation,2332.845976311141,0.04184283553912,0.05768553594576,,Summary1.As3,DENMARK,2014,Subsector,International bunkers,,
Navigation,2340.838115932551,0.04036926614335,0.05848548347374,,Summary1.As3,DENMARK,2015,Subsector,International bunkers,,
Navigation,2078.81262414806,0.03775539092781,0.05137571660578,,Summary1.As3,DENMARK,2016,Subsector,International bunkers,,
Navigation,1620.39951241795,0.03042142100426,0.03974646876649,,Summary1.As3,DENMARK,2017,Subsector,International bunkers,,
Navigation,1856.088416913817,0.03507022183427,0.045537797496,,Summary1.As3,DENMARK,2018,Subsector,International bunkers,,
Navigation,2329.31844972251,0.04339532064642,0.05746531115547,,Summary1.As3,DENMARK,2019,Subsector,International bunkers,,
Navigation,1753.25568497604,0.03351047595092,0.04300336573976,,Summary1.As3,DENMARK,2020,Subsector,International bunkers,,
Navigation,1451.100023364568,0.02501508269539,0.03650928602282,,Summary1.As3,DENMARK,2021,Subsector,International bunkers,,
