GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Country,Year,Level,Parent_Sector
2.  Oil and natural gas and other emissions from energy production,4948.205856057351,485.0822209777906,0.14559551478596,,,,GBR,1991,Subsector,CO2 emissions from biomass
2.  Industrial processes and product use,40751.71190583415,11.36160980369315,82.50653222248519,12582.825728160473,1243.0533429827867,0.05545701674504,GBR,1991,Subsector,CO2 emissions from biomass
A.  Mineral industry,8516.932429211069,,,,,,GBR,1991,Subsector,CO2 emissions from biomass
B.  Chemical industry,7493.080241436179,8.87472921355697,80.42189158861585,12549.850247320996,16.07851391469603,,GBR,1991,Subsector,CO2 emissions from biomass
C.  Metal industry,24232.3036309544,1.47780118282677,0.06383472581813,,1148.136025095774,0.01698125,GBR,1991,Subsector,CO2 emissions from biomass
D.  Non-energy products from fuels and solvent use ,509.3956042325028,,,,,,GBR,1991,Subsector,CO2 emissions from biomass
E.  Electronic industry ,,,,5.5085797132203,,,GBR,1991,Subsector,CO2 emissions from biomass
F.  Product uses as substitutes for ODS,,,,27.46690112625593,,,GBR,1991,Subsector,CO2 emissions from biomass
G.  Other product manufacture and use ,,,2.02080590805121,,78.83880397231675,0.03847576674504,GBR,1991,Subsector,CO2 emissions from biomass
H.  Other(3),,1.00907940730941,,,,,GBR,1991,Subsector,CO2 emissions from biomass
Total national emissions and removals,614363.2203847475,5419.626362665269,168.1944723172287,12582.825728160473,1243.0533429827867,0.05545701674504,GBR,1991,Subsector,Indirect CO2
1. Energy,567624.8351479645,1517.5810701402088,12.25304941615515,,,,GBR,1991,Subsector,Indirect CO2
A. Fuel combustion     Reference approach(2),561819.3001640907,,,,,,GBR,1991,Subsector,Indirect CO2
                                           Sectoral approach(2),561364.4952109663,134.666319636846,12.10733110536919,,,,GBR,1991,Subsector,Indirect CO2
1.  Energy industries,235358.6178685517,9.29721397493072,4.77340798677118,,,,GBR,1991,Subsector,Indirect CO2
2.  Manufacturing industries and construction                          ,78754.59302728824,4.23589645258032,0.9826184811337,,,,GBR,1991,Subsector,Indirect CO2
3.  Transport,119332.13441367378,50.23476220136224,4.78927414518554,,,,GBR,1991,Subsector,Indirect CO2
4.  Other sectors,123617.75115968892,70.79002096943812,1.40432149937559,,,,GBR,1991,Subsector,Indirect CO2
5.  Other,4301.39874176371,0.10842603853459,0.15770899290318,,,,GBR,1991,Subsector,Indirect CO2
B. Fugitive emissions from fuels,6260.33993699822,1382.9147505033627,0.14571831078596,,,,GBR,1991,Subsector,Indirect CO2
1.  Solid fuels,1312.1340809408694,897.8325295255721,0.000122796,,,,GBR,1991,Subsector,Indirect CO2
2.  Oil and natural gas and other emissions from energy production,4948.205856057351,485.0822209777906,0.14559551478596,,,,GBR,1991,Subsector,Indirect CO2
2.  Industrial processes and product use,40751.71190583415,11.36160980369315,82.50653222248519,12582.825728160473,1243.0533429827867,0.05545701674504,GBR,1991,Subsector,Indirect CO2
A.  Mineral industry,8516.932429211069,,,,,,GBR,1991,Subsector,Indirect CO2
B.  Chemical industry,7493.080241436179,8.87472921355697,80.42189158861585,12549.850247320996,16.07851391469603,,GBR,1991,Subsector,Indirect CO2
C.  Metal industry,24232.3036309544,1.47780118282677,0.06383472581813,,1148.136025095774,0.01698125,GBR,1991,Subsector,Indirect CO2
D.  Non-energy products from fuels and solvent use ,509.3956042325028,,,,,,GBR,1991,Subsector,Indirect CO2
E.  Electronic industry ,,,,5.5085797132203,,,GBR,1991,Subsector,Indirect CO2
F.  Product uses as substitutes for ODS,,,,27.46690112625593,,,GBR,1991,Subsector,Indirect CO2
G.  Other product manufacture and use ,,,2.02080590805121,,78.83880397231675,0.03847576674504,GBR,1991,Subsector,Indirect CO2
H.  Other(3),,1.00907940730941,,,,,GBR,1991,Subsector,Indirect CO2
Total national emissions and removals,614363.2203847475,5419.626362665269,168.1944723172287,12582.825728160473,1243.0533429827867,0.05545701674504,GBR,1991,Subsector,Indirect N2O
1. Energy,567624.8351479645,1517.5810701402088,12.25304941615515,,,,GBR,1991,Subsector,Indirect N2O
A. Fuel combustion     Reference approach(2),561819.3001640907,,,,,,GBR,1991,Subsector,Indirect N2O
                                           Sectoral approach(2),561364.4952109663,134.666319636846,12.10733110536919,,,,GBR,1991,Subsector,Indirect N2O
1.  Energy industries,235358.6178685517,9.29721397493072,4.77340798677118,,,,GBR,1991,Subsector,Indirect N2O
2.  Manufacturing industries and construction                          ,78754.59302728824,4.23589645258032,0.9826184811337,,,,GBR,1991,Subsector,Indirect N2O
3.  Transport,119332.13441367378,50.23476220136224,4.78927414518554,,,,GBR,1991,Subsector,Indirect N2O
4.  Other sectors,123617.75115968892,70.79002096943812,1.40432149937559,,,,GBR,1991,Subsector,Indirect N2O
5.  Other,4301.39874176371,0.10842603853459,0.15770899290318,,,,GBR,1991,Subsector,Indirect N2O
B. Fugitive emissions from fuels,6260.33993699822,1382.9147505033627,0.14571831078596,,,,GBR,1991,Subsector,Indirect N2O
1.  Solid fuels,1312.1340809408694,897.8325295255721,0.000122796,,,,GBR,1991,Subsector,Indirect N2O
2.  Oil and natural gas and other emissions from energy production,4948.205856057351,485.0822209777906,0.14559551478596,,,,GBR,1991,Subsector,Indirect N2O
2.  Industrial processes and product use,40751.71190583415,11.36160980369315,82.50653222248519,12582.825728160473,1243.0533429827867,0.05545701674504,GBR,1991,Subsector,Indirect N2O
A.  Mineral industry,8516.932429211069,,,,,,GBR,1991,Subsector,Indirect N2O
B.  Chemical industry,7493.080241436179,8.87472921355697,80.42189158861585,12549.850247320996,16.07851391469603,,GBR,1991,Subsector,Indirect N2O
C.  Metal industry,24232.3036309544,1.47780118282677,0.06383472581813,,1148.136025095774,0.01698125,GBR,1991,Subsector,Indirect N2O
D.  Non-energy products from fuels and solvent use ,509.3956042325028,,,,,,GBR,1991,Subsector,Indirect N2O
E.  Electronic industry ,,,,5.5085797132203,,,GBR,1991,Subsector,Indirect N2O
F.  Product uses as substitutes for ODS,,,,27.46690112625593,,,GBR,1991,Subsector,Indirect N2O
G.  Other product manufacture and use ,,,2.02080590805121,,78.83880397231675,0.03847576674504,GBR,1991,Subsector,Indirect N2O
H.  Other(3),,1.00907940730941,,,,,GBR,1991,Subsector,Indirect N2O
Total national emissions and removals,614363.2203847475,5419.626362665269,168.1944723172287,12582.825728160473,1243.0533429827867,0.05545701674504,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
1. Energy,567624.8351479645,1517.5810701402088,12.25304941615515,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
A. Fuel combustion     Reference approach(2),561819.3001640907,,,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
                                           Sectoral approach(2),561364.4952109663,134.666319636846,12.10733110536919,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
1.  Energy industries,235358.6178685517,9.29721397493072,4.77340798677118,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
2.  Manufacturing industries and construction                          ,78754.59302728824,4.23589645258032,0.9826184811337,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
3.  Transport,119332.13441367378,50.23476220136224,4.78927414518554,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
4.  Other sectors,123617.75115968892,70.79002096943812,1.40432149937559,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
5.  Other,4301.39874176371,0.10842603853459,0.15770899290318,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
B. Fugitive emissions from fuels,6260.33993699822,1382.9147505033627,0.14571831078596,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
1.  Solid fuels,1312.1340809408694,897.8325295255721,0.000122796,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
2.  Oil and natural gas and other emissions from energy production,4948.205856057351,485.0822209777906,0.14559551478596,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
2.  Industrial processes and product use,40751.71190583415,11.36160980369315,82.50653222248519,12582.825728160473,1243.0533429827867,0.05545701674504,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
A.  Mineral industry,8516.932429211069,,,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
B.  Chemical industry,7493.080241436179,8.87472921355697,80.42189158861585,12549.850247320996,16.07851391469603,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
C.  Metal industry,24232.3036309544,1.47780118282677,0.06383472581813,,1148.136025095774,0.01698125,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
D.  Non-energy products from fuels and solvent use ,509.3956042325028,,,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
E.  Electronic industry ,,,,5.5085797132203,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
F.  Product uses as substitutes for ODS,,,,27.46690112625593,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
G.  Other product manufacture and use ,,,2.02080590805121,,78.83880397231675,0.03847576674504,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
H.  Other(3),,1.00907940730941,,,,,GBR,1991,Subsector,Long-term storage of C in waste disposal sites
Total national emissions and removals,614363.2203847475,5419.626362665269,168.1944723172287,12582.825728160473,1243.0533429827867,0.05545701674504,GBR,1991,Subsector,Multilateral operations
1. Energy,567624.8351479645,1517.5810701402088,12.25304941615515,,,,GBR,1991,Subsector,Multilateral operations
A. Fuel combustion     Reference approach(2),561819.3001640907,,,,,,GBR,1991,Subsector,Multilateral operations
                                           Sectoral approach(2),561364.4952109663,134.666319636846,12.10733110536919,,,,GBR,1991,Subsector,Multilateral operations
1.  Energy industries,235358.6178685517,9.29721397493072,4.77340798677118,,,,GBR,1991,Subsector,Multilateral operations
2.  Manufacturing industries and construction                          ,78754.59302728824,4.23589645258032,0.9826184811337,,,,GBR,1991,Subsector,Multilateral operations
3.  Transport,119332.13441367378,50.23476220136224,4.78927414518554,,,,GBR,1991,Subsector,Multilateral operations
4.  Other sectors,123617.75115968892,70.79002096943812,1.40432149937559,,,,GBR,1991,Subsector,Multilateral operations
5.  Other,4301.39874176371,0.10842603853459,0.15770899290318,,,,GBR,1991,Subsector,Multilateral operations
B. Fugitive emissions from fuels,6260.33993699822,1382.9147505033627,0.14571831078596,,,,GBR,1991,Subsector,Multilateral operations
1.  Solid fuels,1312.1340809408694,897.8325295255721,0.000122796,,,,GBR,1991,Subsector,Multilateral operations
2.  Oil and natural gas and other emissions from energy production,4948.205856057351,485.0822209777906,0.14559551478596,,,,GBR,1991,Subsector,Multilateral operations
2.  Industrial processes and product use,40751.71190583415,11.36160980369315,82.50653222248519,12582.825728160473,1243.0533429827867,0.05545701674504,GBR,1991,Subsector,Multilateral operations
A.  Mineral industry,8516.932429211069,,,,,,GBR,1991,Subsector,Multilateral operations
B.  Chemical industry,7493.080241436179,8.87472921355697,80.42189158861585,12549.850247320996,16.07851391469603,,GBR,1991,Subsector,Multilateral operations
C.  Metal industry,24232.3036309544,1.47780118282677,0.06383472581813,,1148.136025095774,0.01698125,GBR,1991,Subsector,Multilateral operations
D.  Non-energy products from fuels and solvent use ,509.3956042325028,,,,,,GBR,1991,Subsector,Multilateral operations
E.  Electronic industry ,,,,5.5085797132203,,,GBR,1991,Subsector,Multilateral operations
F.  Product uses as substitutes for ODS,,,,27.46690112625593,,,GBR,1991,Subsector,Multilateral operations
G.  Other product manufacture and use ,,,2.02080590805121,,78.83880397231675,0.03847576674504,GBR,1991,Subsector,Multilateral operations
H.  Other(3),,1.00907940730941,,,,,GBR,1991,Subsector,Multilateral operations
A. Fuel combustion     Reference approach(2),551017.7827981057,,,,,,GBR,1992,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,76523.4505846677,4.2362424306715,0.9758305905451,,,,GBR,1992,Subsector,1. Energy
3.  Transport,120729.88080780614,49.61701991694057,4.87281852405445,,,,GBR,1992,Subsector,1. Energy
4.  Other sectors,120586.33536095692,63.97071973156307,1.3033324926728,,,,GBR,1992,Subsector,1. Energy
5.  Other,4095.09159296483,0.10413128061624,0.14956029025108,,,,GBR,1992,Subsector,1. Energy
B. Fugitive emissions from fuels,6444.203055884522,1371.243294544547,0.14745105313944,,,,GBR,1992,Subsector,1. Energy
A.  Mineral industry,7976.125129490574,,,,,,GBR,1992,Subsector,2.  Industrial processes and product use
B.  Chemical industry,7456.115937121439,9.44111304449843,65.80519170619417,13046.10265777254,16.1620677446289,,GBR,1992,Subsector,2.  Industrial processes and product use
C.  Metal industry,23019.003962862444,1.53954961906062,0.06596969875409,,513.1553970238398,0.01698125,GBR,1992,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,1511.6325418723688,,,,,,GBR,1992,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,6.52491267030939,,,GBR,1992,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,49.92863302767309,,,GBR,1992,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,2.01658876466249,,88.32308687942798,0.04129395672488,GBR,1992,Subsector,2.  Industrial processes and product use
H.  Other(3),,0.90320775093853,,,,,GBR,1992,Subsector,2.  Industrial processes and product use
Total national emissions and removals,597922.1096053956,5412.773361828221,151.4358931095106,13102.55620347052,617.6405516478967,0.05827520672488,GBR,1992,Subsector,6.  Other   (please specify)(6)
1. Energy,552920.4130407373,1498.6733222588928,12.06596797736782,,,,GBR,1992,Subsector,6.  Other   (please specify)(6)
A. Fuel combustion     Reference approach(2),551017.7827981057,,,,,,GBR,1992,Subsector,6.  Other   (please specify)(6)
                                           Sectoral approach(2),546476.2099848527,127.43002771434573,11.91851692422838,,,,GBR,1992,Subsector,6.  Other   (please specify)(6)
1.  Energy industries,224541.4516384572,9.50191435455435,4.61697502670495,,,,GBR,1992,Subsector,6.  Other   (please specify)(6)
2.  Manufacturing industries and construction                          ,76523.4505846677,4.2362424306715,0.9758305905451,,,,GBR,1992,Subsector,6.  Other   (please specify)(6)
3.  Transport,120729.88080780614,49.61701991694057,4.87281852405445,,,,GBR,1992,Subsector,6.  Other   (please specify)(6)
4.  Other sectors,120586.33536095692,63.97071973156307,1.3033324926728,,,,GBR,1992,Subsector,6.  Other   (please specify)(6)
5.  Other,4095.09159296483,0.10413128061624,0.14956029025108,,,,GBR,1992,Subsector,6.  Other   (please specify)(6)
