SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) GREENHOUSE GAS SOURCE AND SINK CATEGORIES,SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) Net CO2 emissions/removals (kt),SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) CH4,SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) N2O,SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) HFCs(1) (kt CO2 equivalent),SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) PFCs(1),SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) Unspecified mix of HFCs and PFCs(1),SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) SF6 (kt),SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) NF3,SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) NOx,SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) CO,SUMMARY 1.A  SUMMARY REPORT FOR NATIONAL GREENHOUSE GAS INVENTORIES (Sheet 1 of 3) NMVOC,Inventory 1990 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,SourceFile,YearFromFilename,Inventory 1991 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 1992 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 1993 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 1994 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 1995 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 1996 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 1997 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 1998 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 1999 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2000 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2001 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2002 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2003 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2004 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2005 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2006 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2007 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2008 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2009 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2010 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2011 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2012 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2013 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2014 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2015 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2016 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2017 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2018 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2019 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2020 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Inventory 2021 Submission 2023 v2 UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2
,,,,,,,,,,,,,GBR_2023_2014_13042023_170344.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: All footnotes for this table are given at the end of the table on sheet 3.,,,,,,,,,,,,,GBR_2023_2014_13042023_170344.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total national emissions and removals,417899.521751107,2248.850292344083,75.76462361336294,13349.290500012065,257.22316213203703,,0.01778316379032,2.096730672e-05,1019.8063067471606,1607.682033471529,824.2954852243258,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,269.8226806622749,,,,,,
1. Energy,393879.784168174,306.3086194036188,8.48806159270164,,,,,,970.0881009371091,1247.404465589603,234.4705590673908,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,246.3261680225674,,,,,,
A. Fuel combustion     Reference approach(2),391069.896690627,,,,,,,,,,,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                           Sectoral approach(2),389238.55229575833,44.18927413111785,8.36858189811008,,,,,,967.7502456901304,1230.4436073790866,99.41570763796523,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,229.44305524854855,,,,,,
1.  Energy industries,133730.07392915373,13.35231848898785,3.21683359354823,,,,,,266.5443953774773,93.74694394420312,4.38425036778905,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,127.48031298244723,,,,,,
2.  Manufacturing industries and construction                          ,42027.65315585013,3.52305880415162,0.69827351023728,,,,,,128.02471162960364,389.68675475610587,16.69749408249628,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,49.99310599084048,,,,,,
3.  Transport,121508.4558689914,4.58615772312053,3.74059801228403,,,,,,445.4411860101318,412.11597596786123,49.21729700116467,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,13.99843446329911,,,,,,
4.  Other sectors,90310.43505520851,22.68350291273241,0.65409332819317,,,,,,114.67891950476354,331.2767928902639,28.45931778122869,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,36.41571449485103,,,,,,
5.  Other,1661.934286554562,0.04423620212544,0.05878345384737,,,,,,13.06103316815423,3.61713982065263,0.65734840528654,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,1.5554873171107,,,,,,
B. Fugitive emissions from fuels,4641.231872415691,262.11934527250094,0.11947969459156,,,,,,2.33785524697857,16.96085821051625,135.05485142942558,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,16.88311277401884,,,,,,
1.  Solid fuels,451.8412692934965,55.38099705620685,0.00024887736,,,,,,0.2636845544,7.34225780943431,10.19991418504515,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,16.50236153865375,,,,,,
2.  Oil and natural gas and other emissions from energy production,4189.390603122195,206.7383482162941,0.11923081723156,,,,,,2.07417069257857,9.61860040108194,124.85493724438044,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,0.38075123536509,,,,,,
C. CO2 Transport and storage,,,,,,,,,,,,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.  Industrial processes and product use,28209.289972096725,3.35925533039012,2.87991358919633,13349.290500012065,257.22316213203703,,0.01778316379032,2.096730672e-05,17.49821103293621,287.555678784458,458.4069329565112,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,22.74353094225597,,,,,,
A.  Mineral industry,6667.86394454929,,,,,,,,,1.22423657912707,0.82464157670242,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,4.027,,,,,,
B.  Chemical industry,4727.754139532278,2.40045115128923,0.10399393246879,2.0212,159.06265583623554,,,,4.52981100954273,17.92085649588704,13.65789065213665,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,1.19603984175918,,,,,,
C.  Metal industry,16325.3921200807,0.75507188326892,0.03908937946758,2.07714,10.1334042645381,,0.00348365,,11.84671176072246,260.50892833545873,2.80229518720272,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,13.96389396221134,,,,,,
D.  Non-energy products from fuels and solvent use ,488.2797679344568,"NO,IE","NO,NE,IE",,,,,,"NO,IE","NO,IE",336.43108244664626,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,1.45119713828545,,,,,,
E.  Electronic industry ,,,,25.24792884911776,"NO,NE,IE",,"NO,IE",2.096730672e-05,,,,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.  Product uses as substitutes for ODS,,,,13319.944231162948,,,,,,,,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.  Other product manufacture and use ,,,2.73683027725996,,88.02710203126342,,0.01429951379032,,0.06898826267102,2.11180737398518,0.18550177295986,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.  Other(3),"NO,NE,IE",0.20373229583197,,,,,,,1.0527,5.78985,104.50552132086327,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,2.1054,,,,,,
,,,,,,,,,,,,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: All footnotes for this table are given at the end of the table on sheet 3.,,,,,,,,,,,,,GBR_2023_2015_13042023_170436.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total national emissions and removals,394833.8305490154,2176.2411266065988,74.01543319186187,13359.726126137777,267.2317828235167,,0.01907751794551,2.096730672e-05,924.9503772344635,1441.4037360379505,808.0419140157691,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,198.38729890402527,,,,,
1. Energy,375956.3334537399,267.5684148820002,7.97942301700532,,,,,,880.2439422414975,1159.5413016329937,216.50626426428477,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,177.23422847282737,,,,,
A. Fuel combustion     Reference approach(2),372276.4634470655,,,,,,,,,,,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                           Sectoral approach(2),371398.3620202012,45.41513734105338,7.8560690064118,,,,,,878.0045710488271,1138.3953885446742,94.4493445827629,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,161.68095134661,,,,,
1.  Energy industries,111623.03405732426,14.12576858989607,2.54743046966084,,,,,,194.907520076199,72.71954121720881,3.95925517871324,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,66.80367613978278,,,,,
2.  Manufacturing industries and construction                          ,42444.10024794802,3.63859960837871,0.71988118612946,,,,,,130.6675097526663,370.22914075522226,16.21016121899918,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,44.77728136698408,,,,,
3.  Transport,124200.48072972012,4.29413913087488,3.88674001315878,,,,,,430.7701281354354,365.42615547665645,45.14541291782288,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,13.86495336385293,,,,,
4.  Other sectors,91583.27144632538,23.3158151676057,0.64707495532378,,,,,,109.1916926408023,326.6763850497777,28.5204074932058,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,34.75571758627828,,,,,
5.  Other,1547.475538883465,0.04081484429802,0.05494238213894,,,,,,12.46772044372401,3.34416604580903,0.61410777402181,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,1.47932288971191,,,,,
B. Fugitive emissions from fuels,4557.971433538639,222.1532775409468,0.12335401059352,,,,,,2.23937119267043,21.14591308831952,122.05691968152185,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,15.55327712621738,,,,,
1.  Solid fuels,349.000939350977,20.26299947312328,6.590808e-05,,,,,,0.0927053502,10.97410499090933,1.43299567965585,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,15.14132215094574,,,,,
2.  Oil and natural gas and other emissions from energy production,4208.970494187662,201.89027806782352,0.12328810251352,,,,,,2.14666584247043,10.17180809741019,120.623924001866,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,0.41195497527164,,,,,
C. CO2 Transport and storage,,,,,,,,,,,,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.  Industrial processes and product use,22988.30675371613,3.70016644719673,2.91422849892715,13359.726126137777,267.2317828235167,,0.01907751794551,2.096730672e-05,13.35057831461781,210.5574687015492,457.9194194561813,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,20.44773591990355,,,,,
A.  Mineral industry,6442.683099813368,,,,,,,,,1.91156848278431,1.05918235104946,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,5.518,,,,,
B.  Chemical industry,4666.93409514041,2.97589747491305,0.08919391436513,1.984,168.837455915557,,,,4.36168975117024,20.82285516031737,14.02139463281403,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,1.42769058703604,,,,,
C.  Metal industry,11329.297413733699,0.48459419701526,0.02548710122153,2.00122,12.83507443559186,,0.00319485,,7.76956424346803,179.45630615240728,1.95363407882296,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,9.72347708682211,,,,,
D.  Non-energy products from fuels and solvent use ,549.3921450286517,"NO,IE","NO,NE,IE",,,,,,"NO,IE","NO,IE",333.5341960297516,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,1.4721682460454,,,,,
E.  Electronic industry ,,,,24.50123146498609,"NO,NE,IE",,"NO,IE",2.096730672e-05,,,,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.  Product uses as substitutes for ODS,,,,13331.23967467279,,,,,,,,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.  Other product manufacture and use ,,,2.79954748334049,,85.55925247236787,,0.01588266794551,,0.06612431997954,2.02413890604026,0.17780094927831,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.  Other(3),"NO,NE,IE",0.23967477526842,,,,,,,1.1532,6.3426,107.17321141446492,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,2.3064,,,,,
,,,,,,,,,,,,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: All footnotes for this table are given at the end of the table on sheet 3.,,,,,,,,,,,,,GBR_2023_2016_13042023_170529.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total national emissions and removals,382359.88176205545,2189.9158739040686,75.3843507921433,13267.859903241419,386.9175695624334,,0.01930961810709,2.096730672e-05,890.9522337897563,1463.061996171311,818.8435995336812,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,191.5766373757878,,,,
1. Energy,363817.8322614321,264.9203513317465,7.9441087124557,,,,,,844.6629138562612,1175.7412415157044,220.19382646651889,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,169.05218270118317,,,,
A. Fuel combustion     Reference approach(2),360048.0054517351,,,,,,,,,,,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                           Sectoral approach(2),359516.08629979065,46.58597955355199,7.81948863097603,,,,,,842.2684850881271,1158.5373740037808,93.84422873708026,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,155.65493682369208,,,,
1.  Energy industries,101461.66956031077,14.76759465379579,2.38737393530542,,,,,,175.33404125730405,67.59897476190159,3.46766516544627,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,61.03760258500494,,,,
2.  Manufacturing industries and construction                          ,42864.08748714822,4.06984025660163,0.77185826467365,,,,,,132.51190002970958,418.2213828263234,18.15989445635284,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,41.34336246230245,,,,
3.  Transport,124387.22970582618,4.046676518496,3.94576845931049,,,,,,415.6452866198953,328.98984071798304,42.13998300459151,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98249466349094,,,,
4.  Other sectors,89218.45667424134,23.66048232821032,0.65797774362336,,,,,,105.66221496277666,340.3304979675633,29.44451938239259,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,37.74324893448381,,,,
5.  Other,1584.642872264121,0.04138579644825,0.05651022806311,,,,,,13.11504221844163,3.39667773000938,0.63216672829705,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54822817840993,,,,
B. Fugitive emissions from fuels,4301.745961641436,218.3343717781945,0.12462008147967,,,,,,2.39442876813406,17.20386751192374,126.34959772943863,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39724587749111,,,,
1.  Solid fuels,360.34676868052,19.51077114366126,5.8644e-05,,,,,,0.087289196,7.65950290805542,1.14264435247872,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,13.02653718917355,,,,
2.  Oil and natural gas and other emissions from energy production,3941.3991929609165,198.82360063453325,0.12456143747967,,,,,,2.30713957213406,9.54436460386832,125.20695337695992,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37070868831756,,,,
C. CO2 Transport and storage,,,,,,,,,,,,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.  Industrial processes and product use,23010.664638579565,3.26213617261481,3.01497098481555,13267.859903241419,386.9175695624334,,0.01930961810709,2.096730672e-05,14.16389146881049,221.8099583762413,458.63120765608556,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,21.85274529165858,,,,
A.  Mineral industry,6449.289252924166,,,,,,,,,1.86614662160458,2.3007805212638,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,6.652,,,,
B.  Chemical industry,5100.562713794652,2.56146334925686,0.13150866487882,,290.5781478125644,,,,4.36900235417592,23.72874416796323,14.03665409046922,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32085132154713,,,,
C.  Metal industry,10897.336929725107,0.46497811226814,0.02479737422681,2.08,13.54851581209769,,0.0043016,,8.59709608546908,188.0252920827744,1.92055911633671,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,10.11598424352336,,,,
D.  Non-energy products from fuels and solvent use ,563.47574213564,"NO,IE","NO,NE,IE",,,,,,"NO,IE","NO,IE",329.957996963124,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49590972658809,,,,
E.  Electronic industry ,,,,23.66361269349253,"NO,NE,IE",,"NO,IE",2.096730672e-05,,,,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.  Product uses as substitutes for ODS,,,,13242.116290547927,,,,,,,,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.  Other product manufacture and use ,,,2.85866494570992,,82.79090593777134,,0.01500801810709,,0.06379302916549,1.95277550389907,0.17153236731164,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.  Other(3),"NO,NE,IE",0.23569471108981,,,,,,,1.134,6.237,110.24368459758018,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,2.268,,,,
,,,,,,,,,,,,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: All footnotes for this table are given at the end of the table on sheet 3.,,,,,,,,,,,,,GBR_2023_2017_13042023_170622.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total national emissions and removals,375082.01874149445,2173.640425004562,74.68778488191973,12950.550048104113,134.94397124161105,,0.0236165500735,2.096730672e-05,848.232552121599,1491.3541937279256,841.9729542696076,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.9952393850366,,,
1. Energy,357387.2862083253,264.62209748398834,8.0622542140013,,,,,,801.6840780863051,1181.970266604024,236.33134705921734,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.84165534937108,,,
A. Fuel combustion     Reference approach(2),352713.40676049737,,,,,,,,,,,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                           Sectoral approach(2),352910.0224437842,48.35635016877593,7.93689969695842,,,,,,799.3709585795048,1164.7806755747813,93.27132480958706,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.84561379056484,,,
1.  Energy industries,94216.7936605546,15.23052962185879,2.42493181100187,,,,,,157.00329475926526,79.93421052057987,3.39071548827198,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1657911332225,,,
2.  Manufacturing industries and construction                          ,42993.00953702823,4.31827925750813,0.8148589887454,,,,,,135.530533724775,430.92280184757885,18.42476170857961,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16088901303736,,,
3.  Transport,122616.40440237251,3.85630583626321,3.96367997797953,,,,,,388.9882077027649,298.4994524533164,40.02497201804625,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.17216605548947,,,
4.  Other sectors,91466.0561893254,24.9094310401268,0.67549323416537,,,,,,104.08792927814324,351.9882816200765,30.78234945463465,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.75297026808243,,,
5.  Other,1617.7586545034992,0.041804413019,0.05793568506625,,,,,,13.76099311455635,3.43592913322971,0.64852614005456,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59379732073309,,,
B. Fugitive emissions from fuels,4477.2637645410605,216.26574731521242,0.12535451704288,,,,,,2.31311950680044,17.18959102924256,143.0600222496303,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99604155880624,,,
1.  Solid fuels,320.0718017820218,18.8250453219158,3.888972e-05,,,,,,0.0682411428,7.58483085839456,1.08323604369267,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.24928322867491,,,
2.  Oil and natural gas and other emissions from energy production,4157.191962759039,197.4407019932966,0.12531562732288,,,,,,2.24487836400044,9.604760170848,141.97678620593763,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74675833013133,,,
C. CO2 Transport and storage,,,,,,,,,,,,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.  Industrial processes and product use,21593.61456331843,2.49357550725442,2.94661755758381,12950.550048104113,134.94397124161105,,0.0236165500735,2.096730672e-05,13.86147616141233,213.04685681792978,462.8488579379073,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.52910644448024,,,
A.  Mineral industry,6341.687735646159,,,,,,,,,1.39837420039254,0.99849330209549,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.994,,,
B.  Chemical industry,4594.485711280853,1.8043365172534,0.08895608266969,,45.8526985539094,,,,4.21556067657263,23.26035511021412,12.62971870604089,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80580304556765,,,
C.  Metal industry,10183.941291651568,0.47450194860817,0.02428095486082,3.44734,9.41428480658285,,0.00666045,,8.43744537858005,180.24818147681927,1.82073808091457,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.03293131619625,,,
D.  Non-energy products from fuels and solvent use ,473.49982473985074,"NO,IE","NO,NE,IE",,,,,,"NO,IE","NO,IE",334.04130184219724,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39837208271634,,,
E.  Electronic industry ,,,,22.72143432653268,"NO,NE,IE",,"NO,IE",2.096730672e-05,,,,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.  Product uses as substitutes for ODS,,,,12924.381273777579,,,,,,,,,GBR_2023_2018_13042023_170715.xlsx,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
