Category,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Sheet,Main_Category,Sub_Category
F.  Product uses as substitutes for ODS,,,,3372.4945810752342,4.70092338922304,,1999,Summary1As1,2.  Industrial processes and product use,F.  Product uses as substitutes for ODS
G.  Other product manufacture and use ,,,1.98318907603947,,187.76480936564533,0.03789650286023,1999,Summary1As1,2.  Industrial processes and product use,G.  Other product manufacture and use 
H.  Other(3),,0.58414641071181,,,,,1999,Summary1As1,2.  Industrial processes and product use,H.  Other(3)
Total national emissions and removals,569664.5188886405,4440.300650440893,101.53920045003952,6964.333102360221,518.6561076267035,0.07923086141182,2000,Summary1As1,Total national emissions and removals,
1. Energy,530267.7790463596,731.8201935180994,11.44070877720902,,,,2000,Summary1As1,Total national emissions and removals,1. Energy
A. Fuel combustion     Reference approach(2),527321.7105883645,,,,,,2000,Summary1As1,Total national emissions and removals,A. Fuel combustion     Reference approach(2)
                                           Sectoral approach(2),523821.6738933293,80.76434465991672,11.27668139945518,,,,2000,Summary1As1,Total national emissions and removals,
1.  Energy industries,199771.1788528182,12.50142542732767,3.75241055947662,,,,2000,Summary1As1,1.  Energy industries,
2.  Manufacturing industries and construction                          ,74377.10037203801,3.14162359929254,0.79455247987781,,,,2000,Summary1As1,2.  Manufacturing industries and construction                          ,
3.  Transport,127852.28142772304,27.35192628658909,5.75004230077489,,,,2000,Summary1As1,3.  Transport,
4.  Other sectors,118900.14777841058,37.69443510083424,0.87343237347857,,,,2000,Summary1As1,4.  Other sectors,
5.  Other,2920.965462339494,0.07493424587318,0.10624368584729,,,,2000,Summary1As1,5.  Other,
B. Fugitive emissions from fuels,6446.105153030183,651.0558488581827,0.16402737775384,,,,2000,Summary1As1,5.  Other,B. Fugitive emissions from fuels
1.  Solid fuels,190.25651419344,324.4417334500996,0.0001053,,,,2000,Summary1As1,1.  Solid fuels,
2.  Oil and natural gas and other emissions from energy production,6255.848638836743,326.614115408083,0.16392207775384,,,,2000,Summary1As1,2.  Oil and natural gas and other emissions from energy production,
2.  Industrial processes and product use,38596.34721546193,6.05820932894135,19.97084785339634,6964.333102360221,518.6561076267035,0.07923086141182,2000,Summary1As1,2.  Industrial processes and product use,
A.  Mineral industry,9141.075330266223,,,,,,2000,Summary1As1,2.  Industrial processes and product use,A.  Mineral industry
B.  Chemical industry,6816.267125032734,4.11728164551534,17.88239429383521,2761.719046,27.61732950475711,,2000,Summary1As1,2.  Industrial processes and product use,B.  Chemical industry
C.  Metal industry,22059.7130667931,1.35536714094042,0.06273504345184,,269.90159278947334,0.0435005,2000,Summary1As1,2.  Industrial processes and product use,C.  Metal industry
D.  Non-energy products from fuels and solvent use ,579.2916933698668,,,,,,2000,Summary1As1,2.  Industrial processes and product use,D.  Non-energy products from fuels and solvent use 
E.  Electronic industry ,,,,23.13894478688525,,,2000,Summary1As1,2.  Industrial processes and product use,E.  Electronic industry 
F.  Product uses as substitutes for ODS,,,,4179.475111573336,5.20765456198175,,2000,Summary1As1,2.  Industrial processes and product use,F.  Product uses as substitutes for ODS
G.  Other product manufacture and use ,,,2.02571851610929,,215.9295307704913,0.03573036141182,2000,Summary1As1,2.  Industrial processes and product use,G.  Other product manufacture and use 
H.  Other(3),,0.58556054248559,,,,,2000,Summary1As1,2.  Industrial processes and product use,H.  Other(3)
Total national emissions and removals,578183.0449040702,4264.230417310926,96.65904471149624,7638.82274626573,432.1746820816712,0.06279787276026,2001,Summary1As1,Total national emissions and removals,
1. Energy,542554.4535788249,678.7806129892671,11.44525375992481,,,,2001,Summary1As1,Total national emissions and removals,1. Energy
A. Fuel combustion     Reference approach(2),533823.6914021638,,,,,,2001,Summary1As1,Total national emissions and removals,A. Fuel combustion     Reference approach(2)
                                           Sectoral approach(2),536061.290783983,78.14906191008632,11.28143581812671,,,,2001,Summary1As1,Total national emissions and removals,
1.  Energy industries,210642.63708632067,13.96597743033287,4.04922069542563,,,,2001,Summary1As1,1.  Energy industries,
2.  Manufacturing industries and construction                          ,73416.55327432955,3.02009650298174,0.80026848865191,,,,2001,Summary1As1,2.  Manufacturing industries and construction                          ,
3.  Transport,127827.30829853832,24.29756627539166,5.46741077605824,,,,2001,Summary1As1,3.  Transport,
4.  Other sectors,121248.61536817763,36.78861576951172,0.85924725207459,,,,2001,Summary1As1,4.  Other sectors,
5.  Other,2926.176756616829,0.07680593186833,0.10528860591634,,,,2001,Summary1As1,5.  Other,
B. Fugitive emissions from fuels,6493.162794841862,600.6315510791808,0.1638179417981,,,,2001,Summary1As1,5.  Other,B. Fugitive emissions from fuels
1.  Solid fuels,197.6322326395928,288.1370138141375,7.4844e-05,,,,2001,Summary1As1,1.  Solid fuels,
2.  Oil and natural gas and other emissions from energy production,6295.530562202269,312.4945372650432,0.1637430977981,,,,2001,Summary1As1,2.  Oil and natural gas and other emissions from energy production,
2.  Industrial processes and product use,35618.52335902183,5.89568085270506,17.63407501395571,7638.82274626573,432.1746820816712,0.06279787276026,2001,Summary1As1,2.  Industrial processes and product use,
A.  Mineral industry,8698.328512092441,,,,,,2001,Summary1As1,2.  Industrial processes and product use,A.  Mineral industry
B.  Chemical industry,6431.525202123311,4.01891028937249,15.52709404081474,2528.60525496625,66.94898509098134,,2001,Summary1As1,2.  Industrial processes and product use,B.  Chemical industry
C.  Metal industry,19934.321636178764,1.29534250351218,0.05949717970902,,228.1859505961964,0.03009125,2001,Summary1As1,2.  Industrial processes and product use,C.  Metal industry
D.  Non-energy products from fuels and solvent use ,554.3480086273114,,,,,,2001,Summary1As1,2.  Industrial processes and product use,D.  Non-energy products from fuels and solvent use 
E.  Electronic industry ,,,,14.11475632,,,2001,Summary1As1,2.  Industrial processes and product use,E.  Electronic industry 
F.  Product uses as substitutes for ODS,,,,5096.10273497948,5.32273262449346,,2001,Summary1As1,2.  Industrial processes and product use,F.  Product uses as substitutes for ODS
G.  Other product manufacture and use ,,,2.04748379343195,,131.71701377,0.03270662276026,2001,Summary1As1,2.  Industrial processes and product use,G.  Other product manufacture and use 
H.  Other(3),,0.58142805982039,,,,,2001,Summary1As1,2.  Industrial processes and product use,H.  Other(3)
Total national emissions and removals,559951.8059813032,4169.075637858351,91.1035318049333,8021.329617994803,365.481826428161,0.06436908062207,2002,Summary1As1,Total national emissions and removals,
1. Energy,527861.3651179292,644.4903622895367,11.20957958687282,,,,2002,Summary1As1,Total national emissions and removals,1. Energy
A. Fuel combustion     Reference approach(2),518588.9671302894,,,,,,2002,Summary1As1,Total national emissions and removals,A. Fuel combustion     Reference approach(2)
                                           Sectoral approach(2),521682.63134939066,69.76018624749861,11.05979313374212,,,,2002,Summary1As1,Total national emissions and removals,
1.  Energy industries,207587.6966933281,13.60747424925809,4.05969146991157,,,,2002,Summary1As1,1.  Energy industries,
2.  Manufacturing industries and construction                          ,66210.13241942822,2.86303081210538,0.7850135232252,,,,2002,Summary1As1,2.  Manufacturing industries and construction                          ,
3.  Transport,130503.27977901373,21.96195023282594,5.33089900396497,,,,2002,Summary1As1,3.  Transport,
4.  Other sectors,114320.99807339314,31.2448316930597,0.7757402042473,,,,2002,Summary1As1,4.  Other sectors,
5.  Other,3060.524384227503,0.0828992602495,0.10844893239308,,,,2002,Summary1As1,5.  Other,
B. Fugitive emissions from fuels,6178.7337685385,574.7301760420381,0.1497864531307,,,,2002,Summary1As1,5.  Other,B. Fugitive emissions from fuels
1.  Solid fuels,194.3148078825769,283.2029809917305,0.00012530376,,,,2002,Summary1As1,1.  Solid fuels,
2.  Oil and natural gas and other emissions from energy production,5984.418960655923,291.5271950503076,0.1496611493707,,,,2002,Summary1As1,2.  Oil and natural gas and other emissions from energy production,
2.  Industrial processes and product use,32988.457575967564,6.02288366233288,12.26602993494076,8021.329617994803,365.481826428161,0.06436908062207,2002,Summary1As1,2.  Industrial processes and product use,
A.  Mineral industry,8678.057784277655,,,,,,2002,Summary1As1,2.  Industrial processes and product use,A.  Mineral industry
B.  Chemical industry,6261.419239880947,4.24211581677519,10.16832053363855,2124.91009472,70.7958183156942,,2002,Summary1As1,2.  Industrial processes and product use,B.  Chemical industry
C.  Metal industry,16939.65363881376,1.19439225141266,0.05157485649906,,157.81945655966456,0.03371075,2002,Summary1As1,2.  Industrial processes and product use,C.  Metal industry
D.  Non-energy products from fuels and solvent use ,1109.3269129952007,,,,,,2002,Summary1As1,2.  Industrial processes and product use,D.  Non-energy products from fuels and solvent use 
E.  Electronic industry ,,,,14.11475632,,,2002,Summary1As1,2.  Industrial processes and product use,E.  Electronic industry 
F.  Product uses as substitutes for ODS,,,,5882.304766954802,5.14953778280228,,2002,Summary1As1,2.  Industrial processes and product use,F.  Product uses as substitutes for ODS
G.  Other product manufacture and use ,,,2.04613454480315,,131.71701377,0.03065833062207,2002,Summary1As1,2.  Industrial processes and product use,G.  Other product manufacture and use 
H.  Other(3),,0.58637559414503,,,,,2002,Summary1As1,2.  Industrial processes and product use,H.  Other(3)
Total national emissions and removals,570567.3833893036,3973.232719362052,89.62835714034085,8797.697475213592,321.2956096285321,0.0565918238966,2003,Summary1As1,Total national emissions and removals,
1. Energy,535489.7215550286,580.4150288224063,10.84964287709032,,,,2003,Summary1As1,Total national emissions and removals,1. Energy
A. Fuel combustion     Reference approach(2),527053.0209008344,,,,,,2003,Summary1As1,Total national emissions and removals,A. Fuel combustion     Reference approach(2)
                                           Sectoral approach(2),529926.5187706075,64.1498736107826,10.72326136474208,,,,2003,Summary1As1,Total national emissions and removals,
1.  Energy industries,215329.6357197356,13.51090362555113,4.06804755845403,,,,2003,Summary1As1,1.  Energy industries,
2.  Manufacturing industries and construction                          ,66739.73236305067,3.00355019432007,0.79993566110594,,,,2003,Summary1As1,2.  Manufacturing industries and construction                          ,
3.  Transport,129888.02739598168,19.39640850072307,5.01471255514444,,,,2003,Summary1As1,3.  Transport,
4.  Other sectors,114802.59102218092,28.15471365827981,0.7274012477657,,,,2003,Summary1As1,4.  Other sectors,
5.  Other,3166.532269658652,0.08429763190853,0.11316434227197,,,,2003,Summary1As1,5.  Other,
B. Fugitive emissions from fuels,5563.202784421118,516.2651552116237,0.12638151234824,,,,2003,Summary1As1,5.  Other,B. Fugitive emissions from fuels
1.  Solid fuels,185.4220100464746,233.3197148838864,0.000148068,,,,2003,Summary1As1,1.  Solid fuels,
2.  Oil and natural gas and other emissions from energy production,5377.780774374643,282.9454403277373,0.12623344434824,,,,2003,Summary1As1,2.  Oil and natural gas and other emissions from energy production,
2.  Industrial processes and product use,35973.581220554006,6.77772284233984,11.49272387900357,8797.697475213592,321.2956096285321,0.0565918238966,2003,Summary1As1,2.  Industrial processes and product use,
A.  Mineral industry,8755.38977855664,,,,,,2003,Summary1As1,2.  Industrial processes and product use,A.  Mineral industry
B.  Chemical industry,6528.977953824418,4.89410478982462,9.39120180971151,2069.5187332,69.13449510647553,,2003,Summary1As1,2.  Industrial processes and product use,B.  Chemical industry
